network_name,child,parent,flow_ha,child_type,parent_type,child_id,parent_id
Subarea4,c_7936,c_7937,7.1100000000000065,c,c,7936,7937
Subarea4,c_11467,c_11762,37.26000000000002,c,c,11467,11762
Subarea4,c_11765,c_12060,3.960000000000003,c,c,11765,12060
Subarea4,c_12349,c_12350,10.47000000000001,c,c,12349,12350
Subarea4,c_12641,c_12642,1.8600000000000017,c,c,12641,12642
Subarea4,c_12643,c_12642,2.480000000000002,c,c,12643,12642
Subarea4,c_25323,c_25618,1.120000000000001,c,c,25323,25618
Subarea4,c_25617,c_25618,9.57000000000001,c,c,25617,25618
Subarea4,c_25911,c_25912,7.770000000000007,c,c,25911,25912
Subarea4,c_26793,c_26794,143.40000000000012,c,c,26793,26794
Subarea4,p_48481,c_7937,0.68,p,c,48481,7937
Subarea4,p_49779,c_12350,0.41,p,c,49779,12350
Subarea4,p_49922,c_12642,25.330000000000005,p,c,49922,12642
Subarea4,p_49980,c_12642,0.01,p,c,49980,12642
Subarea4,p_50001,c_12644,2.87,p,c,50001,12644
Subarea4,c_7352,c_7647,41.53000000000003,c,c,7352,7647
Subarea4,c_7937,c_8232,24.620000000000022,c,c,7937,8232
Subarea4,c_8231,c_8232,1.9900000000000015,c,c,8231,8232
Subarea4,c_9111,c_9112,3.3300000000000027,c,c,9111,9112
Subarea4,c_11762,c_12057,40.82000000000002,c,c,11762,12057
Subarea4,c_12060,c_12355,7.7800000000000065,c,c,12060,12355
Subarea4,c_12350,c_12645,14.690000000000012,c,c,12350,12645
Subarea4,c_12642,c_12937,32.14000000000001,c,c,12642,12937
Subarea4,c_12644,c_12645,4.6400000000000015,c,c,12644,12645
Subarea4,c_12938,c_12937,3.4300000000000033,c,c,12938,12937
Subarea4,c_25618,c_25619,13.880000000000013,c,c,25618,25619
Subarea4,c_25912,c_25913,11.73000000000001,c,c,25912,25913
Subarea4,c_26794,c_26795,147.40000000000012,c,c,26794,26795
Subarea4,p_48544,c_8232,1.66,p,c,48544,8232
Subarea4,p_49985,c_12645,1.02,p,c,49985,12645
Subarea4,p_50131,c_12937,6,p,c,50131,12937
Subarea4,c_7647,c_7942,45.09000000000003,c,c,7647,7942
Subarea4,c_8232,c_8233,31.990000000000027,c,c,8232,8233
Subarea4,c_9112,c_9407,5.940000000000005,c,c,9112,9407
Subarea4,c_12057,c_12352,44.410000000000025,c,c,12057,12352
Subarea4,c_12355,c_12650,11.580000000000009,c,c,12355,12650
Subarea4,c_12645,c_12940,23.200000000000014,c,c,12645,12940
Subarea4,c_12937,p_50325,44.20000000000002,c,p,12937,50325
Subarea4,c_16476,c_16477,1.6300000000000014,c,c,16476,16477
Subarea4,c_25619,c_25620,16.990000000000016,c,c,25619,25620
Subarea4,c_25913,c_25914,15.720000000000013,c,c,25913,25914
Subarea4,c_26795,c_26796,151.37000000000012,c,c,26795,26796
Subarea4,p_48459,c_7942,0.01,p,c,48459,7942
Subarea4,p_48464,c_7942,0.01,p,c,48464,7942
Subarea4,p_48465,c_7942,0.01,p,c,48465,7942
Subarea4,p_48467,c_7942,0.01,p,c,48467,7942
Subarea4,p_48471,c_7942,0.01,p,c,48471,7942
Subarea4,p_48473,c_7942,0.01,p,c,48473,7942
Subarea4,p_48475,c_7942,0.01,p,c,48475,7942
Subarea4,p_48477,c_7942,0.02,p,c,48477,7942
Subarea4,p_48480,c_7942,0.01,p,c,48480,7942
Subarea4,p_48484,c_7942,0.02,p,c,48484,7942
Subarea4,p_48487,c_7942,0.01,p,c,48487,7942
Subarea4,p_48490,c_7942,0.01,p,c,48490,7942
Subarea4,p_48491,c_7942,0.01,p,c,48491,7942
Subarea4,p_50222,c_13234,0.01,p,c,50222,13234
Subarea4,c_7942,c_7941,46.63000000000002,c,c,7942,7941
Subarea4,c_8233,c_8528,35.61000000000003,c,c,8233,8528
Subarea4,c_9407,c_9408,9.010000000000009,c,c,9407,9408
Subarea4,c_10587,c_10588,4.0000000000000036,c,c,10587,10588
Subarea4,c_11767,c_12062,3.990000000000004,c,c,11767,12062
Subarea4,c_12352,c_12647,48.22000000000003,c,c,12352,12647
Subarea4,c_12648,c_12647,3.2900000000000027,c,c,12648,12647
Subarea4,c_12650,c_12651,15.420000000000012,c,c,12650,12651
Subarea4,c_12940,c_12941,26.370000000000015,c,c,12940,12941
Subarea4,c_12944,c_12943,3.950000000000004,c,c,12944,12943
Subarea4,c_13234,c_13529,2.0200000000000014,c,c,13234,13529
Subarea4,c_13528,c_13529,3.0000000000000027,c,c,13528,13529
Subarea4,c_16477,c_16478,3.270000000000003,c,c,16477,16478
Subarea4,c_16773,c_16478,2.9400000000000026,c,c,16773,16478
Subarea4,c_25620,c_25621,20.49000000000002,c,c,25620,25621
Subarea4,c_25914,c_25915,19.690000000000015,c,c,25914,25915
Subarea4,c_26796,c_26797,155.27000000000012,c,c,26796,26797
Subarea4,p_48493,c_7941,0.02,p,c,48493,7941
Subarea4,p_48498,c_7941,0.01,p,c,48498,7941
Subarea4,p_48503,c_7941,0.02,p,c,48503,7941
Subarea4,p_48846,c_9408,0.02,p,c,48846,9408
Subarea4,p_48891,c_9408,0.02,p,c,48891,9408
Subarea4,p_48930,c_9408,0.1,p,c,48930,9408
Subarea4,p_50041,c_12943,0.02,p,c,50041,12943
Subarea4,p_50047,c_12943,0.01,p,c,50047,12943
Subarea4,p_50223,c_13239,0.01,p,c,50223,13239
Subarea4,p_50231,c_13239,0.01,p,c,50231,13239
Subarea4,p_50248,c_13239,0.08,p,c,50248,13239
Subarea4,p_50325,c_13529,54.06000000000002,p,c,50325,13529
Subarea4,c_7940,p_50373,2.6000000000000023,c,p,7940,50373
Subarea4,c_7941,p_50373,48.68000000000002,c,p,7941,50373
Subarea4,c_8528,p_50373,38.81000000000003,c,p,8528,50373
Subarea4,c_8822,p_50373,1.9600000000000015,c,p,8822,50373
Subarea4,c_9408,p_50373,11.79000000000001,c,p,9408,50373
Subarea4,c_9409,p_50373,2.6300000000000026,c,p,9409,50373
Subarea4,c_9410,p_50373,3.3300000000000027,c,p,9410,50373
Subarea4,c_10293,p_50373,3.190000000000003,c,p,10293,50373
Subarea4,c_10588,p_50373,7.400000000000007,c,p,10588,50373
Subarea4,c_12062,p_50373,6.670000000000007,c,p,12062,50373
Subarea4,c_12647,c_12942,54.58000000000003,c,c,12647,12942
Subarea4,c_12651,p_50373,18.920000000000016,c,p,12651,50373
Subarea4,c_12941,c_12942,29.310000000000016,c,c,12941,12942
Subarea4,c_12943,c_12942,5.480000000000005,c,c,12943,12942
Subarea4,c_12946,p_50373,2.3100000000000023,c,p,12946,50373
Subarea4,c_13239,p_50373,3.6700000000000026,c,p,13239,50373
Subarea4,c_13529,c_13530,62.71000000000002,c,c,13529,13530
Subarea4,c_16183,c_16184,3.5500000000000034,c,c,16183,16184
Subarea4,c_16478,p_51572,8.870000000000008,c,p,16478,51572
Subarea4,c_16479,c_16184,1.5200000000000014,c,c,16479,16184
Subarea4,c_16774,c_17069,1.6900000000000015,c,c,16774,17069
Subarea4,c_17068,c_17069,3.300000000000003,c,c,17068,17069
Subarea4,c_17362,c_17363,3.6400000000000032,c,c,17362,17363
Subarea4,c_25621,c_25916,24.030000000000022,c,c,25621,25916
Subarea4,c_25915,c_25916,23.570000000000018,c,c,25915,25916
Subarea4,c_26209,c_26210,3.900000000000003,c,c,26209,26210
Subarea4,c_26797,c_26798,159.27000000000012,c,c,26797,26798
Subarea4,p_50016,c_12942,0.09,p,c,50016,12942
Subarea4,p_50034,c_12942,0.01,p,c,50034,12942
Subarea4,p_50045,c_12942,0.04,p,c,50045,12942
Subarea4,p_50046,c_12942,0.02,p,c,50046,12942
Subarea4,p_50050,c_12942,1.54,p,c,50050,12942
Subarea4,p_50072,c_12942,0.06,p,c,50072,12942
Subarea4,p_50086,c_12942,0.02,p,c,50086,12942
Subarea4,p_50102,c_12942,0.02,p,c,50102,12942
Subarea4,p_50123,c_12942,0.02,p,c,50123,12942
Subarea4,p_50210,c_12942,2.25,p,c,50210,12942
Subarea4,p_51815,c_17069,3.25,p,c,51815,17069
Subarea4,p_51941,c_17363,7.95,p,c,51941,17363
Subarea4,p_52034,c_17363,0.21,p,c,52034,17363
Subarea4,c_12942,c_13237,95.51000000000005,c,c,12942,13237
Subarea4,c_13236,c_13237,3.0200000000000027,c,c,13236,13237
Subarea4,c_13530,c_13531,66.40000000000002,c,c,13530,13531
Subarea4,c_14119,c_14120,3.8000000000000034,c,c,14119,14120
Subarea4,c_16184,c_15889,6.620000000000006,c,c,16184,15889
Subarea4,c_17069,c_17364,11.560000000000008,c,c,17069,17364
Subarea4,c_17363,c_17364,14.970000000000006,c,c,17363,17364
Subarea4,c_17658,c_17659,3.7600000000000033,c,c,17658,17659
Subarea4,c_25916,c_25917,51.47000000000004,c,c,25916,25917
Subarea4,c_26210,c_26211,7.740000000000006,c,c,26210,26211
Subarea4,c_26798,c_26799,163.2500000000001,c,c,26798,26799
Subarea4,p_50133,c_13237,0.02,p,c,50133,13237
Subarea4,p_50176,c_13237,0.1,p,c,50176,13237
Subarea4,p_50190,c_13237,0.02,p,c,50190,13237
Subarea4,p_50200,c_13237,0.02,p,c,50200,13237
Subarea4,p_50212,c_13237,0.02,p,c,50212,13237
Subarea4,p_50229,c_13237,0.02,p,c,50229,13237
Subarea4,p_50243,c_13237,0.01,p,c,50243,13237
Subarea4,p_50373,c_13237,182.92000000000013,p,c,50373,13237
Subarea4,p_51572,c_15889,13.430000000000007,p,c,51572,15889
Subarea4,c_13237,c_13532,284.65000000000015,c,c,13237,13532
Subarea4,c_13531,c_13532,69.95000000000002,c,c,13531,13532
Subarea4,c_14120,c_14121,7.480000000000007,c,c,14120,14121
Subarea4,c_15594,c_15595,3.0500000000000025,c,c,15594,15595
Subarea4,c_15889,c_15890,23.100000000000016,c,c,15889,15890
Subarea4,c_17364,c_17365,30.030000000000015,c,c,17364,17365
Subarea4,c_17659,c_17660,7.540000000000006,c,c,17659,17660
Subarea4,c_21789,c_21790,3.770000000000003,c,c,21789,21790
Subarea4,c_22083,c_22084,3.690000000000003,c,c,22083,22084
Subarea4,c_25917,c_26212,55.44000000000005,c,c,25917,26212
Subarea4,c_26211,c_26212,11.71000000000001,c,c,26211,26212
Subarea4,c_26799,c_26800,167.09000000000012,c,c,26799,26800
Subarea4,p_50260,c_13532,0.02,p,c,50260,13532
Subarea4,p_50275,c_13532,0.02,p,c,50275,13532
Subarea4,p_50288,c_13532,0.02,p,c,50288,13532
Subarea4,p_50301,c_13532,0.01,p,c,50301,13532
Subarea4,p_50321,c_13532,0.02,p,c,50321,13532
Subarea4,p_50340,c_13532,0.02,p,c,50340,13532
Subarea4,p_50351,c_13532,2.86,p,c,50351,13532
Subarea4,p_51255,c_15890,0.11,p,c,51255,15890
Subarea4,c_13532,p_52647,358.80000000000007,c,p,13532,52647
Subarea4,c_13826,p_52647,2.6000000000000023,c,p,13826,52647
Subarea4,c_14121,p_52647,9.420000000000009,c,p,14121,52647
Subarea4,c_15005,p_52647,3.7000000000000033,c,p,15005,52647
Subarea4,c_15300,p_52647,3.0000000000000027,c,p,15300,52647
Subarea4,c_15595,p_52647,5.150000000000004,c,p,15595,52647
Subarea4,c_15890,p_52647,25.860000000000017,c,p,15890,52647
Subarea4,c_17365,p_52647,31.180000000000017,c,p,17365,52647
Subarea4,c_17660,p_52647,11.010000000000009,c,p,17660,52647
Subarea4,c_17661,p_52647,1.190000000000001,c,p,17661,52647
Subarea4,c_17955,p_52647,2.6300000000000026,c,p,17955,52647
Subarea4,c_20315,c_20316,3.1200000000000028,c,c,20315,20316
Subarea4,c_21790,c_22085,7.520000000000007,c,c,21790,22085
Subarea4,c_22084,c_22085,7.550000000000006,c,c,22084,22085
Subarea4,c_24147,c_24148,4.0000000000000036,c,c,24147,24148
Subarea4,c_26212,c_26507,70.69000000000007,c,c,26212,26507
Subarea4,c_26506,c_26507,3.940000000000003,c,c,26506,26507
Subarea4,c_26800,c_26801,171.06000000000012,c,c,26800,26801
Subarea4,c_20316,c_20021,4.340000000000003,c,c,20316,20021
Subarea4,c_22085,c_22380,18.750000000000014,c,c,22085,22380
Subarea4,c_24148,c_24149,7.970000000000007,c,c,24148,24149
Subarea4,c_26507,c_26508,77.09000000000007,c,c,26507,26508
Subarea4,c_26801,c_26802,175.06000000000012,c,c,26801,26802
Subarea4,p_52647,c_18842,499.70000000000005,p,c,52647,18842
Subarea4,p_52935,c_18842,2.29,p,c,52935,18842
Subarea4,p_53546,c_20317,0.51,p,c,53546,20317
Subarea4,p_56160,c_26508,1.78,p,c,56160,26508
Subarea4,c_18842,c_19137,505.1500000000001,c,c,18842,19137
Subarea4,c_20021,c_20022,7.8200000000000065,c,c,20021,20022
Subarea4,c_20317,c_20022,1.9500000000000013,c,c,20317,20022
Subarea4,c_20611,c_20612,3.670000000000003,c,c,20611,20612
Subarea4,c_22380,c_22381,22.600000000000016,c,c,22380,22381
Subarea4,c_22676,c_22381,3.8200000000000034,c,c,22676,22381
Subarea4,c_24149,c_24444,11.830000000000009,c,c,24149,24444
Subarea4,c_26508,c_26509,82.39000000000007,c,c,26508,26509
Subarea4,c_26802,c_26803,178.8200000000001,c,c,26802,26803
Subarea4,p_53667,c_20612,2.86,p,c,53667,20612
Subarea4,p_56094,c_26215,0.23,p,c,56094,26215
Subarea4,c_19137,c_19432,509.1500000000001,c,c,19137,19432
Subarea4,c_20022,c_19727,13.62000000000001,c,c,20022,19727
Subarea4,c_20612,c_20907,9.670000000000005,c,c,20612,20907
Subarea4,c_22381,c_22382,30.080000000000023,c,c,22381,22382
Subarea4,c_22971,c_23266,3.900000000000003,c,c,22971,23266
Subarea4,c_23265,c_23266,3.730000000000003,c,c,23265,23266
Subarea4,c_23560,c_23561,3.910000000000004,c,c,23560,23561
Subarea4,c_24444,c_24445,15.810000000000013,c,c,24444,24445
Subarea4,c_25919,c_25920,4.0000000000000036,c,c,25919,25920
Subarea4,c_26215,c_25920,2.0500000000000016,c,c,26215,25920
Subarea4,c_26509,p_56397,85.74000000000008,c,p,26509,56397
Subarea4,c_26803,p_56397,182.1000000000001,c,p,26803,56397
Subarea4,c_19432,c_19433,513.1500000000001,c,c,19432,19433
Subarea4,c_19727,c_19728,17.62000000000001,c,c,19727,19728
Subarea4,c_20907,c_20908,13.530000000000008,c,c,20907,20908
Subarea4,c_22382,c_22383,34.03000000000003,c,c,22382,22383
Subarea4,c_23266,c_23267,11.47000000000001,c,c,23266,23267
Subarea4,c_23561,c_23562,7.620000000000007,c,c,23561,23562
Subarea4,c_24445,c_24740,19.630000000000017,c,c,24445,24740
Subarea4,c_25920,c_25625,8.770000000000007,c,c,25920,25625
Subarea4,p_56397,c_25625,278.50000000000017,p,c,56397,25625
Subarea4,c_19433,p_54156,515.0400000000001,c,p,19433,54156
Subarea4,c_19728,p_54156,19.820000000000014,c,p,19728,54156
Subarea4,c_20908,c_21203,15.68000000000001,c,c,20908,21203
Subarea4,c_22383,p_55798,36.010000000000034,c,p,22383,55798
Subarea4,c_23267,p_55798,15.450000000000014,c,p,23267,55798
Subarea4,c_23562,p_55798,10.29000000000001,c,p,23562,55798
Subarea4,c_24740,p_55798,23.480000000000018,c,p,24740,55798
Subarea4,c_25625,p_55798,288.7300000000002,c,p,25625,55798
Subarea4,c_21203,c_21498,17.220000000000013,c,c,21203,21498
Subarea4,p_54156,c_21498,547.9300000000002,p,c,54156,21498
Subarea4,p_55798,c_21498,436.84000000000026,p,c,55798,21498
Subarea4,c_21498,p_54172,1003.6400000000004,c,p,21498,54172
